Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
3534,1,1,1,1,33,6,3,0,0,0,0,-1,4,1
3535,2,1,1,1,31,6,3,0,0,0,0,-1,1,1
3536,1,1,3,1,10,2,3,10,9,0,0,-1,0,1
3537,1,1,1,1,23,5,3,0,0,0,0,-1,3,1
3538,2,1,1,1,42,7,3,0,0,0,0,-1,4,1
3539,1,1,2,2,22,5,3,0,0,0,3,-1,11,1
3540,1,1,1,1,31,6,3,0,0,0,0,-1,1,1
3541,1,1,1,1,27,6,3,0,0,0,0,-1,4,-1
3542,1,1,1,1,84,11,3,0,0,0,0,-1,9,-1
3543,1,1,1,1,65,9,3,0,0,0,0,-1,9,1
3544,1,1,1,1,61,9,3,0,0,0,0,-1,9,2
3545,1,2,2,1,23,5,3,0,0,1,0,-1,9,1
3546,1,1,3,1,34,6,3,5,3,0,0,-1,0,1
3547,2,1,1,1,30,6,3,0,0,0,0,-1,9,1
3548,1,1,1,1,33,6,2,0,0,0,0,-1,3,1
3549,1,1,2,1,42,7,3,0,0,0,1,-1,11,1
3550,1,1,1,1,41,7,3,0,0,0,0,-1,5,1
3551,2,1,1,1,28,6,3,0,0,0,0,-1,1,1
3552,2,1,1,2,37,7,3,0,0,0,0,-1,5,1
3553,1,1,3,2,29,6,3,8,8,0,0,-1,0,1
3554,1,1,1,1,39,7,3,0,0,0,0,-1,9,1
3555,1,1,1,1,25,5,3,0,0,0,0,-1,3,-1
3556,1,1,1,1,27,6,3,0,0,0,0,-1,9,1
3557,1,1,3,1,7,2,3,5,1,0,0,-1,0,1
3558,2,1,1,1,22,5,3,0,0,0,0,-1,9,1
3559,1,1,1,1,47,8,3,0,0,0,0,-1,2,1
3560,1,1,2,2,20,4,3,0,0,0,4,-1,11,1
3561,1,2,2,2,67,10,3,0,0,0,4,-1,11,2
3562,1,1,3,2,50,8,3,10,9,0,0,-1,0,-1
3563,1,1,3,2,24,5,3,5,1,0,0,-1,0,1
3564,2,1,1,1,22,5,3,0,0,0,0,-1,5,1
3565,2,1,2,1,17,4,3,0,0,2,0,-1,9,-1
3566,2,1,1,1,49,8,3,0,0,0,0,-1,1,-1
3567,1,1,2,1,45,7,3,0,0,0,3,-1,11,1
3568,1,1,3,1,36,7,2,10,9,0,0,-1,0,-1
3569,2,1,1,1,30,6,3,0,0,0,0,-1,3,1
3570,1,1,1,1,38,7,3,0,0,0,0,-1,9,2
3571,1,1,2,2,63,9,3,0,0,0,3,-1,11,1
3572,2,1,1,1,42,7,3,0,0,0,0,-1,20,1
3573,2,1,1,1,30,6,3,0,0,0,0,-1,5,1
3574,1,1,1,2,79,11,3,0,0,0,0,-1,9,1
3575,2,1,1,2,28,6,3,0,0,0,0,-1,2,1
3576,1,1,1,1,12,3,3,0,0,0,0,-1,1,-1
3577,1,1,3,1,11,3,3,5,9,0,0,-1,0,1
3578,1,1,1,1,35,6,3,0,0,0,0,-1,5,1
3579,1,1,1,1,25,5,3,0,0,0,0,-1,5,1
3580,2,1,1,1,45,7,3,0,0,0,0,-1,1,-1
3581,1,1,3,2,36,7,3,4,3,0,0,-1,0,1
3582,1,1,3,1,33,6,3,4,1,0,0,-1,0,1
3583,1,1,2,1,-1,-1,3,0,0,1,0,-1,9,1
3584,2,1,1,2,24,5,3,0,0,0,0,-1,5,1
3585,2,1,1,1,59,9,3,0,0,0,0,-1,9,1
3586,2,1,1,1,30,6,3,0,0,0,0,-1,5,1
3587,1,1,1,1,17,4,3,0,0,0,0,-1,1,1
3588,1,1,3,1,-1,-1,3,10,9,0,0,-1,0,-1
3589,1,1,3,1,32,6,3,10,9,0,0,-1,0,1
3590,1,1,3,2,22,5,3,4,1,0,0,-1,0,1
3591,2,1,1,1,50,8,2,0,0,0,0,-1,9,1
3592,1,1,2,1,20,4,3,0,0,0,3,-1,11,-1
3593,1,1,1,1,21,5,3,0,0,0,0,-1,9,-1
3594,1,1,1,1,26,6,2,0,0,0,0,-1,5,1
3595,2,1,1,1,37,7,3,0,0,0,0,-1,1,1
3596,1,1,1,1,50,8,3,0,0,0,0,-1,9,1
3597,1,1,2,2,46,8,3,0,0,1,0,-1,9,1
3598,1,2,1,1,39,7,3,0,0,0,0,-1,9,1
3599,1,1,1,1,24,5,3,0,0,0,0,-1,9,1
3600,1,2,2,1,12,3,3,0,0,2,0,-1,9,1
3601,1,1,1,1,32,6,3,0,0,0,0,-1,5,1
3602,1,1,1,2,28,6,3,0,0,0,0,-1,3,1
3603,1,1,3,1,30,6,2,10,9,0,0,-1,0,1
3604,2,1,1,1,28,6,3,0,0,0,0,-1,3,-1
3605,1,1,1,1,39,7,3,0,0,0,0,-1,5,1
3606,1,1,1,1,24,5,3,0,0,0,0,-1,1,1
3607,1,1,1,2,43,7,3,0,0,0,0,-1,9,1
3608,2,1,1,2,32,6,3,0,0,0,0,-1,1,1
3609,2,1,1,2,28,6,3,0,0,0,0,-1,1,1
3610,1,1,1,1,41,7,3,0,0,0,0,-1,4,1
3611,2,1,1,1,30,6,3,0,0,0,0,-1,3,1
3612,1,1,1,1,36,7,3,0,0,0,0,-1,1,1
3613,1,1,1,1,31,6,3,0,0,0,0,-1,9,1
3614,1,1,3,1,12,3,3,5,1,0,0,-1,0,1
3615,1,1,3,2,49,8,3,4,1,0,0,-1,0,-1
3616,1,1,1,1,28,6,2,0,0,0,0,-1,1,1
3617,2,1,1,1,48,8,2,0,0,0,0,-1,5,1
3618,1,1,1,1,29,6,3,0,0,0,0,-1,1,-1
3619,1,1,1,1,35,6,3,0,0,0,0,-1,1,1
3620,1,1,2,2,-1,-1,3,0,0,0,2,-1,11,-1
3621,1,1,3,2,-1,-1,3,10,9,0,0,-1,0,-1
3622,1,1,1,2,36,7,3,0,0,0,0,-1,9,1
3623,1,1,1,2,37,7,3,0,0,0,0,-1,9,1
3624,1,1,2,2,77,11,3,0,0,0,2,-1,11,-1
3625,1,1,2,1,28,6,3,0,0,0,1,-1,11,1
3626,1,1,1,1,38,7,3,0,0,0,0,-1,9,1
3627,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,-1
3628,1,1,1,1,28,6,2,0,0,0,0,-1,1,-1
3629,1,1,1,1,31,6,2,0,0,0,0,-1,1,-1
3630,1,1,1,1,27,6,3,0,0,0,0,-1,9,1
3631,1,1,1,2,42,7,3,0,0,0,0,-1,9,1
3632,2,1,1,1,40,7,3,0,0,0,0,-1,5,1
3633,1,1,1,1,78,11,3,0,0,0,0,-1,1,-1
3634,2,1,1,1,20,4,3,0,0,0,0,-1,9,-1
3635,1,1,3,1,36,7,3,4,1,0,0,-1,0,-1
3636,1,1,1,1,33,6,3,0,0,0,0,-1,4,1
3637,2,1,1,1,48,8,3,0,0,0,0,-1,1,1
3638,1,1,3,2,38,7,3,1,1,0,0,-1,0,1
3639,1,1,3,2,14,3,2,5,9,0,0,-1,0,-1
3640,1,1,1,1,-1,-1,3,0,0,0,0,-1,5,-1
3641,1,1,1,1,48,8,3,0,0,0,0,-1,5,1
3642,1,1,1,1,30,6,3,0,0,0,0,-1,1,1
3643,2,1,1,2,25,5,3,0,0,0,0,-1,3,-1
3644,2,1,1,2,51,8,3,0,0,0,0,-1,1,1
3645,1,1,3,1,26,6,3,1,1,0,0,-1,0,1
3646,1,1,3,1,27,6,3,10,9,0,0,-1,0,-1
3647,1,1,1,1,35,6,3,0,0,0,0,-1,3,1
3648,1,1,3,1,47,8,3,4,3,0,0,-1,0,1
3649,1,1,1,2,24,5,3,0,0,0,0,-1,1,1
3650,1,1,3,2,80,11,3,10,9,0,0,-1,0,1
3651,2,1,1,1,34,6,3,0,0,0,0,-1,1,1
3652,2,1,2,2,24,5,3,0,0,0,0,-1,4,1
3653,1,1,1,2,34,6,2,0,0,0,0,-1,9,1
3654,2,2,1,1,23,5,3,0,0,0,0,-1,5,-1
3655,2,1,1,1,35,6,3,0,0,0,0,-1,1,1
3656,2,1,1,1,20,4,3,0,0,0,0,-1,1,1
3657,1,1,3,1,21,5,2,5,1,0,0,-1,0,1
3658,1,1,1,2,42,7,3,0,0,0,0,-1,9,1
3659,1,1,1,1,25,5,3,0,0,0,0,-1,11,1
3660,2,1,1,1,38,7,3,0,0,0,0,-1,2,-1
3661,1,1,1,1,17,4,3,0,0,0,0,-1,3,1
3662,2,1,1,1,18,4,2,0,0,0,0,-1,5,1
3663,2,2,2,1,16,4,3,0,0,0,0,-1,5,-1
3664,1,1,3,1,41,7,3,1,1,0,0,-1,0,1
3665,1,1,3,1,14,3,2,8,9,0,0,-1,0,-1
3666,1,2,3,1,14,3,2,8,9,0,0,-1,0,-1
3667,3,1,1,1,45,7,3,0,0,0,0,-1,1,1
3668,1,1,1,2,29,6,3,0,0,0,0,-1,2,1
3669,2,1,1,2,26,6,3,0,0,0,0,-1,1,1
3670,1,1,1,1,14,3,3,0,0,0,0,-1,1,1
3671,1,1,1,1,37,7,3,0,0,0,0,-1,19,1
3672,1,1,3,1,3,1,3,1,1,0,0,-1,0,1
3673,1,1,3,1,9,2,3,5,3,0,0,-1,0,1
3674,1,1,1,1,27,6,3,0,0,0,0,-1,1,1
3675,1,1,1,1,60,9,3,0,0,0,0,-1,8,1
3676,2,2,1,1,44,7,3,0,0,0,0,-1,9,1
3677,1,1,1,1,18,4,3,0,0,0,0,-1,2,1
3678,1,1,3,2,55,8,3,10,9,0,0,-1,0,-1
3679,1,1,3,1,23,5,3,9,5,0,0,-1,0,1
3680,1,1,1,1,42,7,3,0,0,0,0,-1,9,1
3681,3,1,1,1,31,6,3,0,0,0,0,-1,5,1
3682,2,1,1,1,53,8,3,0,0,0,0,-1,9,1
3683,2,1,1,1,48,8,3,0,0,0,0,-1,3,1
3684,2,1,1,1,39,7,3,0,0,0,0,-1,1,1
3685,1,1,3,2,26,6,3,10,9,0,0,-1,0,-1
3686,2,1,1,1,33,6,3,0,0,0,0,-1,5,-1
3687,2,1,1,2,13,3,3,0,0,0,0,-1,1,1
3688,1,1,3,2,26,6,3,4,1,0,0,-1,0,-1
3689,2,1,1,1,45,7,3,0,0,0,0,-1,1,1
3690,1,1,1,1,28,6,3,0,0,0,0,-1,1,1
3691,1,1,1,1,44,7,3,0,0,0,0,-1,1,1
3692,1,1,1,1,52,8,3,0,0,0,0,-1,3,-1
3693,2,1,1,1,32,6,2,0,0,0,0,-1,1,1
3694,1,1,2,2,28,6,3,0,0,2,0,-1,9,-1
3695,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,1
3696,1,1,2,2,53,8,3,0,0,0,3,-1,11,-1
3697,1,2,2,2,28,6,3,0,0,0,3,-1,11,1
3698,1,3,2,2,52,8,3,0,0,0,3,-1,11,1
3699,1,1,3,2,44,7,3,6,9,0,0,-1,0,1
3700,1,1,2,1,65,9,3,0,0,0,3,-1,11,1
3701,2,1,2,2,58,9,3,0,0,0,4,-1,11,1
3702,1,1,3,1,33,6,2,1,1,0,0,-1,0,1
3703,1,1,1,2,28,6,3,0,0,0,0,-1,9,1
3704,3,2,1,1,21,5,3,0,0,0,0,-1,3,1
3705,1,1,2,1,4,1,3,0,0,1,0,-1,9,1
3706,1,1,1,1,49,8,3,0,0,0,0,-1,9,1
3707,1,1,2,1,19,4,3,0,0,0,0,-1,9,1
3708,1,1,3,1,35,6,3,4,1,0,0,-1,0,1
3709,1,1,2,2,68,10,3,0,0,0,2,-1,11,-1
3710,1,1,1,1,17,4,3,0,0,0,0,-1,2,1
3711,1,1,1,2,29,6,2,0,0,0,0,-1,1,1
3712,1,1,3,1,45,7,3,5,1,0,0,-1,0,-1
3713,1,1,3,1,38,7,3,10,9,0,0,-1,0,-1
3714,2,1,1,1,38,7,3,0,0,0,0,-1,9,1
3715,1,1,1,1,31,6,3,0,0,0,0,-1,9,1
3716,1,1,1,2,50,8,3,0,0,0,0,-1,9,1
3717,1,1,1,1,-1,-1,3,0,0,0,0,-1,5,1
3718,1,2,3,2,44,7,3,1,1,0,0,-1,0,-1
3719,1,1,3,1,44,7,3,4,2,0,0,-1,0,1
3720,2,1,1,1,21,5,3,0,0,0,0,-1,3,1
3721,1,1,3,2,27,6,3,1,3,0,0,-1,0,1
3722,1,1,1,1,63,9,3,0,0,0,0,-1,3,1
3723,1,2,3,1,42,7,3,1,9,0,0,-1,0,1
3724,1,1,1,1,32,6,3,0,0,0,0,-1,5,-1
3725,1,1,1,1,34,6,3,0,0,0,0,-1,3,-1
3726,1,1,1,1,46,8,3,0,0,0,0,-1,9,1
3727,1,1,1,2,25,5,3,0,0,0,0,-1,1,1
3728,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,-1
3729,1,1,1,1,29,6,2,0,0,0,0,-1,1,1
3730,1,1,1,1,50,8,3,0,0,0,0,-1,1,1
3731,1,1,1,1,59,9,3,0,0,0,0,-1,2,1
3732,1,1,1,1,25,5,3,0,0,0,0,-1,5,1
3733,2,1,1,1,41,7,3,0,0,0,0,-1,1,1
3734,1,1,3,2,22,5,3,1,1,0,0,-1,0,1
3735,2,1,1,1,29,6,3,0,0,0,0,-1,19,3
3736,1,1,3,2,25,5,3,6,9,0,0,-1,0,1
3737,1,1,2,2,57,9,3,0,0,0,3,-1,11,-1
3738,1,1,2,2,82,11,3,0,0,0,1,-1,11,1
3739,1,1,1,1,26,6,3,0,0,0,0,-1,3,-1
3740,2,1,1,2,22,5,3,0,0,0,0,-1,9,1
3741,1,1,3,1,28,6,3,5,1,0,0,-1,0,-1
3742,2,1,2,2,66,10,3,0,0,1,0,-1,9,2
3743,1,1,3,2,20,4,3,5,2,0,0,-1,0,1
3744,1,1,2,1,76,11,3,0,0,0,3,-1,11,1
3745,1,1,2,1,54,8,3,0,0,0,4,-1,11,1
3746,1,1,1,1,39,7,2,0,0,0,0,-1,5,1
3747,1,2,2,2,49,8,3,0,0,0,0,-1,5,-1
3748,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,1
3749,1,1,3,1,63,9,3,10,9,0,0,-1,0,1
3750,1,2,1,1,41,7,3,0,0,0,0,-1,3,1
3751,1,1,2,2,80,11,3,0,0,0,1,-1,11,1
3752,1,1,3,1,41,7,2,1,1,0,0,-1,0,1
3753,3,1,1,1,24,5,3,0,0,0,0,-1,1,1
3754,1,1,1,1,34,6,3,0,0,0,0,-1,3,1
3755,1,1,3,1,25,5,3,5,1,0,0,-1,0,1
3756,1,1,1,2,49,8,3,0,0,0,0,-1,9,1
3757,1,1,1,1,25,5,3,0,0,0,0,-1,4,1
3758,2,1,1,1,39,7,3,0,0,0,0,-1,3,1
3759,2,1,1,1,11,3,3,0,0,0,0,-1,1,1
3760,1,1,3,1,39,7,3,5,1,0,0,-1,0,1
3761,1,2,1,1,28,6,3,0,0,0,0,-1,3,1
3762,1,1,3,2,41,7,3,5,1,0,0,-1,0,1
3763,1,1,1,1,23,5,3,0,0,0,0,-1,1,1
3764,2,1,1,1,38,7,3,0,0,0,0,-1,5,3
3765,1,1,3,2,32,6,3,5,9,0,0,-1,0,1
3766,2,1,1,2,36,7,3,0,0,0,0,-1,1,1
3767,2,1,1,2,45,7,3,0,0,0,0,-1,9,1
3768,2,1,1,2,25,5,3,0,0,0,0,-1,1,1
3769,1,1,3,1,38,7,3,9,5,0,0,-1,0,1
3770,2,1,1,1,28,6,2,0,0,0,0,-1,1,1
3771,1,1,2,1,2,1,3,0,0,0,4,-1,11,1
3772,1,1,2,2,62,9,3,0,0,0,3,-1,11,1
3773,1,1,1,2,38,7,3,0,0,0,0,-1,9,1
3774,1,1,2,2,35,6,3,0,0,0,3,-1,11,1
3775,1,1,2,1,25,5,3,0,0,2,0,-1,8,1
3776,2,1,1,1,26,6,3,0,0,0,0,-1,1,1
3777,1,1,1,1,37,7,3,0,0,0,0,-1,20,1
3778,2,2,1,1,25,5,3,0,0,0,0,-1,9,2
3779,1,1,3,1,25,5,3,4,2,0,0,-1,0,2
3780,2,1,1,1,43,7,3,0,0,0,0,-1,5,3
3781,1,1,1,1,22,5,3,0,0,0,0,-1,9,-1
3782,2,2,1,1,40,7,2,0,0,0,0,-1,3,1
3783,1,1,2,2,42,7,3,0,0,1,0,-1,9,1
3784,1,1,2,1,59,9,3,0,0,0,3,-1,11,1
3785,1,1,3,2,35,6,3,5,1,0,0,-1,0,-1
3786,1,1,3,1,25,5,3,4,1,0,0,-1,0,1
3787,1,1,1,1,30,6,3,0,0,0,0,-1,1,1
3788,2,1,1,1,27,6,3,0,0,0,0,-1,5,1
3789,1,1,1,1,21,5,3,0,0,0,0,-1,9,1
3790,1,1,3,2,68,10,3,1,3,0,0,-1,0,-1
3791,1,1,3,1,5,1,3,5,1,0,0,-1,0,-1
3792,1,1,1,1,52,8,3,0,0,0,0,-1,1,1
3793,1,1,1,1,25,5,3,0,0,0,0,-1,2,1
3794,1,1,1,1,29,6,3,0,0,0,0,-1,2,1
3795,1,1,1,1,19,4,3,0,0,0,0,-1,1,1
3796,2,1,1,2,28,6,3,0,0,0,0,-1,1,1
3797,1,1,2,2,44,7,3,0,0,0,0,-1,19,1
3798,1,1,3,2,68,10,2,6,9,0,0,-1,0,1
3799,1,1,3,1,54,8,2,1,1,0,0,-1,0,1
3800,1,1,1,2,26,6,3,0,0,0,0,-1,2,-1
3801,1,1,1,1,30,6,3,0,0,0,0,-1,1,1
3802,2,1,1,1,35,6,3,0,0,0,0,-1,1,1
3803,2,1,1,1,28,6,2,0,0,0,0,-1,2,1
3804,1,1,3,2,19,4,3,1,3,0,0,-1,0,1
3805,1,1,1,1,55,8,3,0,0,0,0,-1,1,1
3806,2,1,1,2,29,6,2,0,0,0,0,-1,1,1
3807,1,1,1,1,30,6,3,0,0,0,0,-1,1,1
3808,1,1,3,2,36,7,2,10,9,0,0,-1,0,1
3809,1,1,1,1,15,3,3,0,0,0,0,-1,1,-1
3810,1,1,1,1,30,6,3,0,0,0,0,-1,1,1
3811,1,1,3,1,43,7,3,1,3,0,0,-1,0,-1
3812,1,1,1,1,54,8,3,0,0,0,0,-1,5,1
3813,1,1,1,1,57,9,3,0,0,0,0,-1,9,1
3814,1,1,1,1,41,7,3,0,0,0,0,-1,3,1
3815,1,1,2,2,87,11,2,0,0,0,2,-1,11,-1
3816,1,1,1,1,30,6,3,0,0,0,0,-1,1,1
3817,2,1,1,1,32,6,3,0,0,0,0,-1,3,1
3818,2,1,1,1,32,6,3,0,0,0,0,-1,8,-1
3819,1,1,1,1,26,6,2,0,0,0,0,-1,9,1
3820,2,2,1,2,24,5,2,0,0,0,0,-1,9,1
3821,2,1,1,1,30,6,3,0,0,0,0,-1,5,-1
3822,2,2,2,2,28,6,3,0,0,0,0,-1,5,-1
3823,1,1,1,1,23,5,3,0,0,0,0,-1,4,1
3824,2,1,1,1,32,6,3,0,0,0,0,-1,1,-1
3825,1,1,2,2,58,9,3,0,0,0,2,-1,11,-1
3826,1,1,2,2,65,9,3,0,0,1,0,-1,9,1
3827,1,1,1,1,45,7,3,0,0,0,0,-1,1,1
3828,1,1,1,1,17,4,2,0,0,0,0,-1,2,1
3829,1,1,2,2,38,7,3,0,0,1,0,-1,9,1
3830,2,1,2,2,49,8,3,0,0,1,0,-1,9,1
3831,1,1,1,1,27,6,3,0,0,0,0,-1,2,1
3832,1,1,3,1,23,5,3,9,9,0,0,-1,0,-1
3833,1,1,1,1,26,6,3,0,0,0,0,-1,5,1
3834,1,1,2,2,83,11,3,0,0,0,3,-1,11,1
3835,1,1,3,2,21,5,3,1,1,0,0,-1,0,1
3836,1,1,3,1,26,6,2,5,3,0,0,-1,0,-1
3837,1,1,3,1,-1,-1,3,4,3,0,0,-1,0,1
3838,1,1,3,2,28,6,2,8,9,0,0,-1,0,-1
3839,2,1,1,1,23,5,3,0,0,0,0,-1,4,1
3840,1,1,1,1,36,7,3,0,0,0,0,-1,1,1
3841,1,1,1,1,73,10,3,0,0,0,0,-1,3,1
3842,1,1,1,1,75,10,3,0,0,0,0,-1,9,1
3843,1,1,1,1,32,6,2,0,0,0,0,-1,5,2
3844,2,1,1,1,12,3,3,0,0,0,0,-1,1,-1
3845,1,1,1,2,31,6,3,0,0,0,0,-1,1,1
3846,2,1,1,1,31,6,2,0,0,0,0,-1,3,1
3847,1,1,3,1,34,6,3,10,9,0,0,-1,0,-1
3848,1,1,1,1,-1,-1,3,0,0,0,0,-1,5,-1
3849,2,2,1,1,32,6,3,0,0,0,0,-1,5,-1
3850,1,1,1,1,37,7,3,0,0,0,0,-1,1,1
3851,2,1,1,1,43,7,3,0,0,0,0,-1,1,1
3852,1,1,1,1,28,6,3,0,0,0,0,-1,3,1
3853,1,1,3,2,18,4,3,4,2,0,0,-1,0,1
3854,1,1,1,1,27,6,3,0,0,0,0,-1,2,1
3855,1,1,3,2,-1,-1,3,5,2,0,0,-1,0,-1
3856,1,1,1,1,31,6,3,0,0,0,0,-1,5,1
3857,1,1,3,2,35,6,3,9,9,0,0,-1,0,-1
3858,1,1,3,2,14,3,3,10,9,0,0,-1,0,1
3859,1,1,1,1,20,4,3,0,0,0,0,-1,3,1
3860,2,2,1,2,25,5,3,0,0,0,0,-1,1,1
3861,1,1,1,1,39,7,3,0,0,0,0,-1,1,1
3862,1,1,1,1,33,6,3,0,0,0,0,-1,20,1
3863,2,1,1,2,26,6,3,0,0,0,0,-1,9,1
3864,1,1,3,2,24,5,3,1,1,0,0,-1,0,1
3865,1,1,1,1,49,8,3,0,0,0,0,-1,20,1
3866,1,1,3,1,8,2,3,10,9,0,0,-1,0,-1
3867,2,1,1,2,21,5,3,0,0,0,0,-1,9,-1
3868,1,1,1,1,42,7,3,0,0,0,0,-1,8,-1
3869,2,2,1,2,33,6,3,0,0,0,0,-1,9,1
3870,1,1,1,1,61,9,3,0,0,0,0,-1,3,1
3871,1,1,2,2,19,4,3,0,0,0,0,-1,19,1
3872,1,1,3,1,23,5,3,5,1,0,0,-1,0,1
3873,1,1,1,1,31,6,3,0,0,0,0,-1,9,1
3874,2,1,1,1,46,8,3,0,0,0,0,-1,5,1
3875,1,1,1,2,47,8,3,0,0,0,0,-1,9,1
3876,1,1,3,2,35,6,3,5,1,0,0,-1,0,-1
3877,2,1,1,1,36,7,3,0,0,0,0,-1,1,1
3878,1,1,1,2,26,6,3,0,0,0,0,-1,1,1
3879,1,1,1,1,22,5,3,0,0,0,0,-1,19,1
3880,1,2,2,1,29,6,3,0,0,0,0,-1,19,1
3881,2,1,1,1,52,8,3,0,0,0,0,-1,9,1
3882,1,1,1,1,39,7,3,0,0,0,0,-1,1,1
3883,1,1,2,1,33,6,3,0,0,2,0,-1,8,1
3884,1,2,2,2,-1,-1,3,0,0,2,0,-1,8,-1
3885,1,1,1,1,45,7,3,0,0,0,0,-1,5,1
3886,1,2,3,2,-1,-1,3,5,1,0,0,-1,0,-1
3887,1,1,1,1,42,7,3,0,0,0,0,-1,3,1
3888,1,1,1,1,18,4,3,0,0,0,0,-1,3,1
3889,1,1,1,1,25,5,3,0,0,0,0,-1,1,1
3890,1,1,1,1,27,6,2,0,0,0,0,-1,4,1
3891,1,2,3,2,23,5,2,9,9,0,0,-1,0,1
3892,1,3,2,2,23,5,3,0,0,0,0,-1,4,1
3893,1,1,1,1,43,7,3,0,0,0,0,-1,9,1
3894,2,1,1,1,22,5,3,0,0,0,0,-1,1,1
3895,1,1,1,1,35,6,3,0,0,0,0,-1,1,-1
3896,2,1,1,1,41,7,2,0,0,0,0,-1,3,1
3897,1,1,3,2,52,8,2,5,1,0,0,-1,0,-1
3898,1,1,1,2,31,6,3,0,0,0,0,-1,1,1
3899,1,1,3,2,60,9,3,5,2,0,0,-1,0,1
3900,2,1,1,1,24,5,3,0,0,0,0,-1,5,1
3901,1,1,1,1,23,5,3,0,0,0,0,-1,9,1
3902,2,2,1,1,38,7,3,0,0,0,0,-1,9,1
3903,1,1,3,2,75,10,2,1,2,0,0,-1,0,1
3904,2,1,2,1,24,5,2,0,0,0,0,-1,3,-1
3905,2,2,1,1,23,5,2,0,0,0,0,-1,3,-1
3906,1,1,3,2,35,6,3,10,9,0,0,-1,0,1
3907,1,1,3,1,70,10,3,1,1,0,0,-1,0,1
3908,1,1,3,1,79,11,3,4,3,0,0,-1,0,1
3909,1,1,3,1,20,4,3,4,1,0,0,-1,0,1
3910,1,2,1,2,42,7,3,0,0,0,0,-1,11,-1
3911,1,1,1,1,31,6,3,0,0,0,0,-1,3,1
3912,1,1,3,1,18,4,3,5,1,0,0,-1,0,-1
3913,1,1,3,2,37,7,2,1,3,0,0,-1,0,1
3914,3,1,1,2,32,6,3,0,0,0,0,-1,5,1
3915,2,1,1,1,25,5,3,0,0,0,0,-1,5,-1
3916,1,1,1,2,27,6,3,0,0,0,0,-1,3,-1
3917,1,1,1,1,48,8,3,0,0,0,0,-1,5,1
3918,2,1,1,2,33,6,3,0,0,0,0,-1,1,1
3919,1,1,1,1,39,7,3,0,0,0,0,-1,3,1
3920,1,1,2,1,35,6,3,0,0,0,0,-1,90,1
3921,2,1,1,1,23,5,3,0,0,0,0,-1,9,1
3922,1,1,3,1,-1,-1,3,1,1,0,0,-1,0,1
3923,1,1,1,1,48,8,3,0,0,0,0,-1,8,-1
3924,2,1,2,2,16,4,3,0,0,0,0,-1,9,1
3925,1,1,1,2,26,6,3,0,0,0,0,-1,1,1
3926,1,1,3,2,26,6,3,5,9,0,0,-1,0,1
3927,1,1,3,2,4,1,3,1,1,0,0,-1,0,1
3928,2,1,1,1,37,7,2,0,0,0,0,-1,1,1
3929,1,1,1,2,44,7,3,0,0,0,0,-1,1,1
3930,2,2,1,1,32,6,3,0,0,0,0,-1,1,1
3931,1,1,1,1,37,7,3,0,0,0,0,-1,1,1
3932,1,1,3,2,45,7,3,1,1,0,0,-1,0,-1
3933,1,1,2,2,45,7,3,0,0,0,4,-1,11,1
3934,1,1,1,2,29,6,3,0,0,0,0,-1,9,1
3935,1,1,3,2,80,11,3,10,9,0,0,-1,0,1
3936,2,1,2,2,33,6,3,0,0,1,0,-1,9,-1
3937,1,1,3,1,20,4,3,9,5,0,0,-1,0,1
3938,1,1,2,2,96,11,2,0,0,2,0,-1,8,-1
3939,1,1,1,2,19,4,3,0,0,0,0,-1,9,1
3940,2,1,1,1,23,5,3,0,0,0,0,-1,9,1
3941,2,1,1,1,39,7,2,0,0,0,0,-1,3,1
3942,1,1,1,2,75,10,3,0,0,0,0,-1,9,1
3943,2,1,1,1,31,6,3,0,0,0,0,-1,5,1
3944,1,1,3,1,20,4,2,4,3,0,0,-1,0,-1
3945,1,1,1,1,16,4,2,0,0,0,0,-1,2,1
3946,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,-1
3947,1,2,2,2,-1,-1,3,0,0,1,0,-1,9,-1
3948,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,-1
3949,1,1,1,1,19,4,3,0,0,0,0,-1,9,1
3950,1,1,1,1,20,4,3,0,0,0,0,-1,1,1
3951,1,1,1,1,40,7,3,0,0,0,0,-1,9,1
3952,1,1,1,1,30,6,3,0,0,0,0,-1,1,1
3953,1,1,1,2,46,8,3,0,0,0,0,-1,1,1
3954,2,1,2,2,34,6,3,0,0,2,0,-1,8,1
3955,2,1,1,1,48,8,3,0,0,0,0,-1,1,1
3956,2,1,1,2,39,7,3,0,0,0,0,-1,1,-1
3957,2,1,1,1,17,4,3,0,0,0,0,-1,2,-1
3958,1,1,2,1,19,4,3,0,0,1,0,-1,9,1
3959,1,1,3,2,50,8,3,1,3,0,0,-1,0,-1
3960,1,2,1,1,23,5,3,0,0,0,0,-1,5,-1
3961,1,1,3,1,47,8,3,1,1,0,0,-1,0,1
